"App","AppID","Product","ProductKey","Country","CountryCode","LocalPrice","Currency","FormattedPrice","CNY","USD","ExchangeRate","RateAsOf","FetchedAt","Status","MatchStatus","SourceURL","QueryComplete","RecordType","MatchEvidence","Type","Period","Issues","Coverage","QueryStartedAt","CompletedRegions","TotalRegions"
"悬浮时钟-抢购秒杀助手","1546947240","Lifetime Membership","iap-8bcee3b9718b7199c18979d1","斯洛伐克","sk","5.99","EUR","5,99 €","46.369416638177384","6.909871694180107","7.741138003034622","2026-09-15","2026-09-16T02:26:10.343663Z","AVAILABLE","INFERRED","https://apps.apple.com/sk/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Lifetime Membership","iap-8bcee3b9718b7199c18979d1","科索沃","xk","5.99","EUR","5,99 €","46.369416638177384","6.909871694180107","7.741138003034622","2026-09-15","2026-09-16T02:26:37.396524Z","AVAILABLE","INFERRED","https://apps.apple.com/xk/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Lifetime Membership","iap-8bcee3b9718b7199c18979d1","瑞典","se","69","SEK","69,00 kr","47.352575563288084","7.056379942936242","0.6862692110621461","2026-09-15","2026-09-16T02:26:11.975733Z","AVAILABLE","INFERRED","https://apps.apple.com/se/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/se/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Lifetime Membership","iap-8bcee3b9718b7199c18979d1","哥伦比亚","co","24900","COP","$ 24.900,00","53.76652874421918","8.012173583355313","0.0021592983431413327","2026-09-15","2026-09-16T02:24:52.973830Z","AVAILABLE","INFERRED","https://apps.apple.com/co/app/reloj-flotante/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/co/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","印度尼西亚","id","29000","IDR","Rp 29ribu","11.004372366181169","1.639848129180213","0.00037946111607521275","2026-09-15","2026-09-16T02:24:12.180142Z","AVAILABLE","INFERRED","https://apps.apple.com/id/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","巴基斯坦","pk","500","PKR","Rs 500.00","12.09683808234158","1.8026450431000631","0.024193676164683164","2026-09-15","2026-09-16T02:26:02.067947Z","AVAILABLE","INFERRED","https://apps.apple.com/pk/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","台湾","tw","60","TWD","$60.00","12.666781712796539","1.8875768288520642","0.211113028546609","2026-09-15","2026-09-16T02:24:11.403317Z","AVAILABLE","INFERRED","https://apps.apple.com/tw/app/%E6%87%B8%E6%B5%AE%E6%99%82%E9%90%98/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/tw/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","埃及","eg","99.99","EGP","EGP 99.99","12.977179755568116","1.9338316839953213","0.12978477603328448","2026-09-15","2026-09-16T02:25:14.714348Z","AVAILABLE","INFERRED","https://apps.apple.com/eg/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","3か月会員","iap-fd5aab72702690a11683c9ca","日本","jp","300","JPY","¥300","13.013225669552503","1.9392031693145153","0.04337741889850834","2026-09-15","2026-09-16T02:24:13.124929Z","AVAILABLE","INFERRED","https://apps.apple.com/jp/app/%E3%83%95%E3%83%AD%E3%83%BC%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E6%99%82%E8%A8%88/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/jp/app/floating-clock/id1546947240?l=en-US","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","阿富汗","af","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:21.716106Z","AVAILABLE","INFERRED","https://apps.apple.com/af/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","安提瓜和巴布达","ag","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:28.273026Z","AVAILABLE","INFERRED","https://apps.apple.com/ag/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","安圭拉","ai","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:25.871160Z","AVAILABLE","INFERRED","https://apps.apple.com/ai/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","阿尔巴尼亚","al","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:23.649485Z","AVAILABLE","INFERRED","https://apps.apple.com/al/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","亚美尼亚","am","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:34.327570Z","AVAILABLE","INFERRED","https://apps.apple.com/am/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","安哥拉","ao","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:26.512157Z","AVAILABLE","INFERRED","https://apps.apple.com/ao/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","阿根廷","ar","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:39.715681Z","AVAILABLE","INFERRED","https://apps.apple.com/ar/app/reloj-flotante/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/ar/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","阿塞拜疆","az","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:29.628458Z","AVAILABLE","INFERRED","https://apps.apple.com/az/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","巴巴多斯","bb","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:32.230445Z","AVAILABLE","INFERRED","https://apps.apple.com/bb/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","布基纳法索","bf","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:33.935831Z","AVAILABLE","INFERRED","https://apps.apple.com/bf/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","巴林","bh","1.99","USD","$1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:36.065487Z","AVAILABLE","INFERRED","https://apps.apple.com/bh/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","贝宁","bj","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:43.469050Z","AVAILABLE","INFERRED","https://apps.apple.com/bj/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","百慕大","bm","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:38.812032Z","AVAILABLE","INFERRED","https://apps.apple.com/bm/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","文莱","bn","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:43.106742Z","AVAILABLE","INFERRED","https://apps.apple.com/bn/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","玻利维亚","bo","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:43.232982Z","AVAILABLE","INFERRED","https://apps.apple.com/bo/app/reloj-flotante/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/bo/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","巴哈马","bs","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:40.873062Z","AVAILABLE","INFERRED","https://apps.apple.com/bs/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","不丹","bt","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:42.988409Z","AVAILABLE","INFERRED","https://apps.apple.com/bt/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","博茨瓦纳","bw","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:53.355378Z","AVAILABLE","INFERRED","https://apps.apple.com/bw/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","白俄罗斯","by","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:45.107115Z","AVAILABLE","INFERRED","https://apps.apple.com/by/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","伯利兹","bz","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:49.123519Z","AVAILABLE","INFERRED","https://apps.apple.com/bz/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","刚果（金）","cd","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:52.970231Z","AVAILABLE","INFERRED","https://apps.apple.com/cd/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","刚果（布）","cg","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:50.522846Z","AVAILABLE","INFERRED","https://apps.apple.com/cg/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","科特迪瓦","ci","1.99","USD","1,99 $US","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:53.534236Z","AVAILABLE","INFERRED","https://apps.apple.com/ci/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/ci/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","喀麦隆","cm","1.99","USD","1,99 $US","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:24:57.501464Z","AVAILABLE","INFERRED","https://apps.apple.com/cm/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/cm/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","哥斯达黎加","cr","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:01.060517Z","AVAILABLE","INFERRED","https://apps.apple.com/cr/app/reloj-flotante/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/cr/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","佛得角","cv","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:03.267620Z","AVAILABLE","INFERRED","https://apps.apple.com/cv/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","多米尼克","dm","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:03.003239Z","AVAILABLE","INFERRED","https://apps.apple.com/dm/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","多米尼加共和国","do","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:02.894164Z","AVAILABLE","INFERRED","https://apps.apple.com/do/app/reloj-flotante/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/do/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","阿尔及利亚","dz","1.99","USD","$1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:07.255667Z","AVAILABLE","INFERRED","https://apps.apple.com/dz/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","厄瓜多尔","ec","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:06.606821Z","AVAILABLE","INFERRED","https://apps.apple.com/ec/app/reloj-flotante/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/ec/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","斐济","fj","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:09.500729Z","AVAILABLE","INFERRED","https://apps.apple.com/fj/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","密克罗尼西亚","fm","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:13.750737Z","AVAILABLE","INFERRED","https://apps.apple.com/fm/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","加蓬","ga","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:12.287745Z","AVAILABLE","INFERRED","https://apps.apple.com/ga/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/ga/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","格林纳达","gd","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:13.163373Z","AVAILABLE","INFERRED","https://apps.apple.com/gd/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","格鲁吉亚","ge","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:19.634686Z","AVAILABLE","INFERRED","https://apps.apple.com/ge/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","加纳","gh","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:18.080270Z","AVAILABLE","INFERRED","https://apps.apple.com/gh/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","冈比亚","gm","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:20.496387Z","AVAILABLE","INFERRED","https://apps.apple.com/gm/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","危地马拉","gt","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:20.742280Z","AVAILABLE","INFERRED","https://apps.apple.com/gt/app/reloj-flotante/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/gt/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","几内亚比绍","gw","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:25.332189Z","AVAILABLE","INFERRED","https://apps.apple.com/gw/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","圭亚那","gy","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:18.131441Z","AVAILABLE","INFERRED","https://apps.apple.com/gy/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","洪都拉斯","hn","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:19.539151Z","AVAILABLE","INFERRED","https://apps.apple.com/hn/app/reloj-flotante/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/hn/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","伊拉克","iq","1.99","USD","$1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:24.059674Z","AVAILABLE","INFERRED","https://apps.apple.com/iq/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","冰岛","is","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:26.257902Z","AVAILABLE","INFERRED","https://apps.apple.com/is/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","牙买加","jm","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:26.861467Z","AVAILABLE","INFERRED","https://apps.apple.com/jm/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","约旦","jo","1.99","USD","$1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:34.618216Z","AVAILABLE","INFERRED","https://apps.apple.com/jo/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","肯尼亚","ke","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:36.114139Z","AVAILABLE","INFERRED","https://apps.apple.com/ke/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","吉尔吉斯斯坦","kg","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:28.740437Z","AVAILABLE","INFERRED","https://apps.apple.com/kg/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","柬埔寨","kh","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:30.079506Z","AVAILABLE","INFERRED","https://apps.apple.com/kh/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","圣基茨和尼维斯","kn","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:31.782741Z","AVAILABLE","INFERRED","https://apps.apple.com/kn/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","科威特","kw","1.99","USD","$1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:35.307458Z","AVAILABLE","INFERRED","https://apps.apple.com/kw/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","开曼群岛","ky","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:34.548457Z","AVAILABLE","INFERRED","https://apps.apple.com/ky/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","老挝","la","1.99","USD","USD 1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:31.923284Z","AVAILABLE","INFERRED","https://apps.apple.com/la/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","黎巴嫩","lb","1.99","USD","$1.99","13.3541031142","1.99","6.71060458","2026-09-15","2026-09-16T02:25:33.639299Z","AVAILABLE","INFERRED","https://apps.apple.com/lb/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
